student_number,first_name,last_name,course,course_title,teacher
2461 ,Song,Song,Song,Course 11,Teacher 14
2462 ,Chen,Chen,Chen,Course 11,Teacher 14
2462 ,Yang,Yang,Yang,Course 11,Teacher 14
2463 ,Zhang,Zhang,Zhang,Course 11,Teacher 14
2463 ,Li,Li,Li,Course 11,Teacher 14
2464 ,Yang,Yang,Yang,Course 11,Teacher 14
2464 ,Zhang,Zhang,Zhang,Course 11,Teacher 14
2464 ,Li,Li,Li,Course 11,Teacher 14
2465 ,Yu,Yu,Yu,Course 11,Teacher 14
2465 ,Zong,Zong,Zong,Course 11,Teacher 14
2466 ,Yu,Yu,Yu,Course 11,Teacher 14
2466 ,Zong,Zong,Zong,Course 11,Teacher 14
2467 ,Song,Song,Song,Course 11,Teacher 14
2467 ,Chen,Chen,Chen,Course 11,Teacher 14
2467 ,Yang,Yang,Yang,Course 11,Teacher 14
2468 ,Zhang,Zhang,Zhang,Course 11,Teacher 14
2468 ,Li,Li,Li,Course 11,Teacher 14
2469 ,Yu,Yu,Yu,Course 12,Teacher 31
2469 ,Zong,Zong,Zong,Course 12,Teacher 31
2470 ,Song,Song,Song,Course 12,Teacher 31
2470 ,Chen,Chen,Chen,Course 12,Teacher 31
2470 ,Yang,Yang,Yang,Course 12,Teacher 31
2471 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2471 ,Li,Li,Li,Course 12,Teacher 31
2472 ,Yang,Yang,Yang,Course 12,Teacher 31
2472 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2473 ,Li,Li,Li,Course 12,Teacher 31
2473 ,Yu,Yu,Yu,Course 12,Teacher 31
2473 ,Zong,Zong,Zong,Course 12,Teacher 31
2474 ,Song,Song,Song,Course 12,Teacher 31
2474 ,Chen,Chen,Chen,Course 12,Teacher 31
2475 ,Yang,Yang,Yang,Course 12,Teacher 31
2475 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2476 ,Li,Li,Li,Course 12,Teacher 31
2476 ,Yu,Yu,Yu,Course 12,Teacher 31
2476 ,Zong,Zong,Zong,Course 12,Teacher 31
2477 ,Song,Song,Song,Course 12,Teacher 31
2477 ,Chen,Chen,Chen,Course 12,Teacher 31
2478 ,Yang,Yang,Yang,Course 12,Teacher 31
2478 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2479 ,Li,Li,Li,Course 12,Teacher 31
2479 ,Yang,Yang,Yang,Course 12,Teacher 31
2480 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2480 ,Li,Li,Li,Course 12,Teacher 31
2480 ,Yu,Yu,Yu,Course 12,Teacher 31
2481 ,Zong,Zong,Zong,Course 12,Teacher 31
2481 ,Song,Song,Song,Course 12,Teacher 31
2482 ,Chen,Chen,Chen,Course 12,Teacher 32
2482 ,Yang,Yang,Yang,Course 12,Teacher 32
2483 ,Zhang,Zhang,Zhang,Course 12,Teacher 32
2483 ,Li,Li,Li,Course 12,Teacher 32
2483 ,Yu,Yu,Yu,Course 12,Teacher 32
2484 ,Zong,Zong,Zong,Course 12,Teacher 32
2484 ,Song,Song,Song,Course 12,Teacher 32
2485 ,Chen,Chen,Chen,Course 12,Teacher 32
2485 ,Yang,Yang,Yang,Course 12,Teacher 32
2486 ,Zhang,Zhang,Zhang,Course 12,Teacher 32
2486 ,Li,Li,Li,Course 12,Teacher 32
2486 ,Yang,Yang,Yang,Course 12,Teacher 32
2487 ,Zhang,Zhang,Zhang,Course 12,Teacher 32
2487 ,Li,Li,Li,Course 12,Teacher 32
2488 ,Yu,Yu,Yu,Course 12,Teacher 32
2488 ,Zong,Zong,Zong,Course 12,Teacher 32
2489 ,Yu,Yu,Yu,Course 12,Teacher 32
2489 ,Zong,Zong,Zong,Course 12,Teacher 32
2489 ,Song,Song,Song,Course 12,Teacher 32
2490 ,Chen,Chen,Chen,Course 12,Teacher 32
2490 ,Yang,Yang,Yang,Course 12,Teacher 32
2491 ,Zhang,Zhang,Zhang,Course 12,Teacher 32
2491 ,Li,Li,Li,Course 12,Teacher 32
2492 ,Yu,Yu,Yu,Course 12,Teacher 32
2492 ,Zong,Zong,Zong,Course 12,Teacher 32
2492 ,Song,Song,Song,Course 12,Teacher 32
2493 ,Chen,Chen,Chen,Course 12,Teacher 32
2493 ,Yang,Yang,Yang,Course 12,Teacher 31
2494 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2494 ,Li,Li,Li,Course 12,Teacher 31
2495 ,Yang,Yang,Yang,Course 12,Teacher 31
2495 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2496 ,Li,Li,Li,Course 12,Teacher 31
2496 ,Yu,Yu,Yu,Course 12,Teacher 31
2496 ,Zong,Zong,Zong,Course 12,Teacher 31
2497 ,Song,Song,Song,Course 12,Teacher 31
2497 ,Chen,Chen,Chen,Course 12,Teacher 31
2498 ,Yang,Yang,Yang,Course 12,Teacher 31
2498 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2499 ,Li,Li,Li,Course 12,Teacher 31
2499 ,Yu,Yu,Yu,Course 12,Teacher 31
2499 ,Zong,Zong,Zong,Course 12,Teacher 31
2500 ,Song,Song,Song,Course 12,Teacher 31
2500 ,Chen,Chen,Chen,Course 12,Teacher 31
2501 ,Yang,Yang,Yang,Course 12,Teacher 31
2501 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2502 ,Li,Li,Li,Course 12,Teacher 31
2502 ,Yang,Yang,Yang,Course 12,Teacher 31
2502 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2503 ,Li,Li,Li,Course 12,Teacher 31
2503 ,Yu,Yu,Yu,Course 12,Teacher 31
2504 ,Zong,Zong,Zong,Course 12,Teacher 31
2504 ,Song,Song,Song,Course 12,Teacher 31
2505 ,Chen,Chen,Chen,Course 12,Teacher 31
2505 ,Yang,Yang,Yang,Course 12,Teacher 31
2505 ,Zhang,Zhang,Zhang,Course 12,Teacher 31
2506 ,Li,Li,Li,Course 12,Teacher 31
2506 ,Yu,Yu,Yu,Course 12,Teacher 31
2507 ,Zong,Zong,Zong,Course 13,Teacher 33
2507 ,Song,Song,Song,Course 13,Teacher 33
2508 ,Chen,Chen,Chen,Course 13,Teacher 33
2508 ,Yang,Yang,Yang,Course 13,Teacher 33
2508 ,Zhang,Zhang,Zhang,Course 13,Teacher 33
2509 ,Li,Li,Li,Course 13,Teacher 33
2509 ,Yang,Yang,Yang,Course 13,Teacher 33
2510 ,Zhang,Zhang,Zhang,Course 13,Teacher 33
2510 ,Li,Li,Li,Course 13,Teacher 33
2511 ,Yu,Yu,Yu,Course 13,Teacher 33
2511 ,Zong,Zong,Zong,Course 13,Teacher 33
2512 ,Yu,Yu,Yu,Course 13,Teacher 33
2512 ,Zong,Zong,Zong,Course 13,Teacher 33
2512 ,Song,Song,Song,Course 13,Teacher 33
2513 ,Chen,Chen,Chen,Course 13,Teacher 33
2513 ,Yang,Yang,Yang,Course 13,Teacher 33
2514 ,Zhang,Zhang,Zhang,Course 13,Teacher 33
2514 ,Li,Li,Li,Course 13,Teacher 33
2515 ,Yu,Yu,Yu,Course 13,Teacher 33
2515 ,Zong,Zong,Zong,Course 13,Teacher 33
2515 ,Song,Song,Song,Course 13,Teacher 33
2516 ,Chen,Chen,Chen,Course 13,Teacher 33
2516 ,Yang,Yang,Yang,Course 13,Teacher 33
2517 ,Zhang,Zhang,Zhang,Course 13,Teacher 33
2517 ,Li,Li,Li,Course 13,Teacher 33
2518 ,Yu,Yu,Yu,Course 13,Teacher 33
2518 ,Zong,Zong,Zong,Course 13,Teacher 33
2518 ,Song,Song,Song,Course 13,Teacher 33
2519 ,Chen,Chen,Chen,Course 13,Teacher 33
2519 ,Yang,Yang,Yang,Course 14,Teacher 32
2520 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
2520 ,Li,Li,Li,Course 14,Teacher 32
2521 ,Yang,Yang,Yang,Course 14,Teacher 32
2521 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
2521 ,Li,Li,Li,Course 14,Teacher 32
2522 ,Yu,Yu,Yu,Course 14,Teacher 32
2522 ,Zong,Zong,Zong,Course 14,Teacher 32
2523 ,Song,Song,Song,Course 14,Teacher 32
2523 ,Chen,Chen,Chen,Course 14,Teacher 32
2524 ,Yang,Yang,Yang,Course 14,Teacher 32
2524 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
2524 ,Li,Li,Li,Course 14,Teacher 32
2525 ,Yu,Yu,Yu,Course 14,Teacher 32
2525 ,Zong,Zong,Zong,Course 14,Teacher 32
2526 ,Song,Song,Song,Course 14,Teacher 32
2526 ,Chen,Chen,Chen,Course 14,Teacher 32
2527 ,Yang,Yang,Yang,Course 14,Teacher 32
2527 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
2528 ,Li,Li,Li,Course 14,Teacher 32
2528 ,Yang,Yang,Yang,Course 14,Teacher 32
2528 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
2529 ,Li,Li,Li,Course 14,Teacher 32
2529 ,Yu,Yu,Yu,Course 14,Teacher 34
2530 ,Zong,Zong,Zong,Course 14,Teacher 34
2530 ,Song,Song,Song,Course 14,Teacher 34
2531 ,Chen,Chen,Chen,Course 14,Teacher 34
2531 ,Yang,Yang,Yang,Course 14,Teacher 34
2531 ,Zhang,Zhang,Zhang,Course 14,Teacher 34
2532 ,Li,Li,Li,Course 14,Teacher 34
2532 ,Yu,Yu,Yu,Course 14,Teacher 34
2533 ,Zong,Zong,Zong,Course 14,Teacher 34
2533 ,Song,Song,Song,Course 14,Teacher 34
2534 ,Chen,Chen,Chen,Course 14,Teacher 34
2534 ,Yang,Yang,Yang,Course 14,Teacher 34
2534 ,Zhang,Zhang,Zhang,Course 14,Teacher 34
2535 ,Li,Li,Li,Course 14,Teacher 34
2535 ,Yang,Yang,Yang,Course 14,Teacher 34
2536 ,Zhang,Zhang,Zhang,Course 14,Teacher 34
2536 ,Li,Li,Li,Course 14,Teacher 34
2537 ,Yu,Yu,Yu,Course 14,Teacher 34
2537 ,Zong,Zong,Zong,Course 14,Teacher 34
2537 ,Yu,Yu,Yu,Course 14,Teacher 34
2538 ,Zong,Zong,Zong,Course 14,Teacher 34
2538 ,Song,Song,Song,Course 14,Teacher 34
2539 ,Chen,Chen,Chen,Course 14,Teacher 34
2539 ,Yang,Yang,Yang,Course 14,Teacher 34
2540 ,Zhang,Zhang,Zhang,Course 14,Teacher 34
2540 ,Li,Li,Li,Course 14,Teacher 34
2540 ,Yu,Yu,Yu,Course 14,Teacher 32
2541 ,Zong,Zong,Zong,Course 14,Teacher 32
2541 ,Song,Song,Song,Course 14,Teacher 32
2542 ,Chen,Chen,Chen,Course 14,Teacher 32
2542 ,Yang,Yang,Yang,Course 14,Teacher 32
2543 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
2543 ,Li,Li,Li,Course 14,Teacher 32
2544 ,Yang,Yang,Yang,Course 14,Teacher 32
2544 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
2544 ,Li,Li,Li,Course 14,Teacher 32
2545 ,Yu,Yu,Yu,Course 14,Teacher 32
2545 ,Zong,Zong,Zong,Course 14,Teacher 32
2546 ,Song,Song,Song,Course 14,Teacher 32
2546 ,Chen,Chen,Chen,Course 14,Teacher 32
2547 ,Yang,Yang,Yang,Course 14,Teacher 32
2547 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
2547 ,Li,Li,Li,Course 14,Teacher 32
2548 ,Yu,Yu,Yu,Course 14,Teacher 32
2548 ,Zong,Zong,Zong,Course 14,Teacher 32
2549 ,Song,Song,Song,Course 14,Teacher 32
2549 ,Chen,Chen,Chen,Course 14,Teacher 32
2550 ,Yang,Yang,Yang,Course 14,Teacher 32
2550 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
[4]student_number,Li,Li,Li,Course_Name,Teacher
2550 ,Yang,Yang,Yang,Course 1,Teacher 1
2551 ,Zhang,Zhang,Zhang,Course 1,Teacher 1
2551 ,Li,Li,Li,Course 1,Teacher 1
2552 ,Yu,Yu,Yu,Course 1,Teacher 1
2552 ,Zong,Zong,Zong,Course 1,Teacher 1
2553 ,Song,Song,Song,Course 1,Teacher 1
2553 ,Chen,Chen,Chen,Course 1,Teacher 1
2553 ,Yang,Yang,Yang,Course 1,Teacher 1
2554 ,Zhang,Zhang,Zhang,Course 1,Teacher 1
2554 ,Li,Li,Li,Course 1,Teacher 1
2555 ,Yu,Yu,Yu,Course 1,Teacher 1
2555 ,Zong,Zong,Zong,Course 1,Teacher 1
2556 ,Song,Song,Song,Course 1,Teacher 1
2556 ,Chen,Chen,Chen,Course 1,Teacher 1
2556 ,Yang,Yang,Yang,Course 1,Teacher 1
2557 ,Zhang,Zhang,Zhang,Course 1,Teacher 1
2557 ,Li,Li,Li,Course 1,Teacher 1
2558 ,Yang,Yang,Yang,Course 1,Teacher 1
2558 ,Zhang,Zhang,Zhang,Course 1,Teacher 1
2559 ,Li,Li,Li,Course 1,Teacher 1
2559 ,Yu,Yu,Yu,Course 1,Teacher 1
2560 ,Zong,Zong,Zong,Course 1,Teacher 1
2560 ,Yu,Yu,Yu,Course 1,Teacher 1
2560 ,Zong,Zong,Zong,Course 1,Teacher 1
2561 ,Song,Song,Song,Course 1,Teacher 1
2561 ,Chen,Chen,Chen,Course 1,Teacher 1
2562 ,Yang,Yang,Yang,Course 1,Teacher 2
2562 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2563 ,Li,Li,Li,Course 1,Teacher 2
2563 ,Yu,Yu,Yu,Course 1,Teacher 2
2563 ,Zong,Zong,Zong,Course 1,Teacher 2
2564 ,Song,Song,Song,Course 1,Teacher 2
2564 ,Chen,Chen,Chen,Course 1,Teacher 2
2565 ,Yang,Yang,Yang,Course 1,Teacher 2
2565 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2566 ,Li,Li,Li,Course 1,Teacher 2
2566 ,Yang,Yang,Yang,Course 1,Teacher 2
2566 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2567 ,Li,Li,Li,Course 1,Teacher 2
2567 ,Yu,Yu,Yu,Course 1,Teacher 2
2568 ,Zong,Zong,Zong,Course 1,Teacher 2
2568 ,Song,Song,Song,Course 1,Teacher 2
2569 ,Chen,Chen,Chen,Course 1,Teacher 2
2569 ,Yang,Yang,Yang,Course 1,Teacher 2
2569 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2570 ,Li,Li,Li,Course 1,Teacher 2
2570 ,Yu,Yu,Yu,Course 1,Teacher 2
2571 ,Zong,Zong,Zong,Course 1,Teacher 2
2571 ,Song,Song,Song,Course 1,Teacher 2
2572 ,Chen,Chen,Chen,Course 1,Teacher 2
2572 ,Yang,Yang,Yang,Course 1,Teacher 2
2573 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2573 ,Li,Li,Li,Course 1,Teacher 2
2573 ,Yang,Yang,Yang,Course 1,Teacher 2
2574 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2574 ,Li,Li,Li,Course 1,Teacher 2
2575 ,Yu,Yu,Yu,Course 1,Teacher 2
2575 ,Zong,Zong,Zong,Course 1,Teacher 2
2576 ,Song,Song,Song,Course 1,Teacher 2
2576 ,Chen,Chen,Chen,Course 1,Teacher 2
2576 ,Yang,Yang,Yang,Course 1,Teacher 2
2577 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2577 ,Li,Li,Li,Course 1,Teacher 2
2578 ,Yu,Yu,Yu,Course 1,Teacher 2
2578 ,Zong,Zong,Zong,Course 1,Teacher 2
2579 ,Song,Song,Song,Course 1,Teacher 2
2579 ,Chen,Chen,Chen,Course 1,Teacher 2
2579 ,Yang,Yang,Yang,Course 1,Teacher 2
2580 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2580 ,Li,Li,Li,Course 1,Teacher 2
2581 ,Yang,Yang,Yang,Course 1,Teacher 3
2581 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
2582 ,Li,Li,Li,Course 1,Teacher 3
2582 ,Yu,Yu,Yu,Course 1,Teacher 3
2582 ,Zong,Zong,Zong,Course 1,Teacher 3
2583 ,Yu,Yu,Yu,Course 1,Teacher 3
2583 ,Zong,Zong,Zong,Course 1,Teacher 3
2584 ,Song,Song,Song,Course 1,Teacher 3
2584 ,Chen,Chen,Chen,Course 1,Teacher 3
2585 ,Yang,Yang,Yang,Course 1,Teacher 3
2585 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
2585 ,Li,Li,Li,Course 1,Teacher 3
2586 ,Yu,Yu,Yu,Course 1,Teacher 3
2586 ,Zong,Zong,Zong,Course 1,Teacher 3
2587 ,Song,Song,Song,Course 1,Teacher 3
2587 ,Chen,Chen,Chen,Course 1,Teacher 3
2588 ,Yang,Yang,Yang,Course 1,Teacher 3
2588 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
2589 ,Li,Li,Li,Course 1,Teacher 3
2589 ,Yang,Yang,Yang,Course 1,Teacher 3
2589 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
2590 ,Li,Li,Li,Course 1,Teacher 3
2590 ,Yu,Yu,Yu,Course 1,Teacher 3
2591 ,Zong,Zong,Zong,Course 1,Teacher 3
2591 ,Song,Song,Song,Course 1,Teacher 3
2592 ,Chen,Chen,Chen,Course 1,Teacher 3
2592 ,Yang,Yang,Yang,Course 1,Teacher 3
2592 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
2593 ,Li,Li,Li,Course 1,Teacher 3
2593 ,Yu,Yu,Yu,Course 1,Teacher 3
2594 ,Zong,Zong,Zong,Course 1,Teacher 3
2594 ,Song,Song,Song,Course 1,Teacher 3
2595 ,Chen,Chen,Chen,Course 1,Teacher 3
2595 ,Yang,Yang,Yang,Course 1,Teacher 3
2595 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
2596 ,Li,Li,Li,Course 1,Teacher 3
2596 ,Yang,Yang,Yang,Course 1,Teacher 3
2597 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
2597 ,Li,Li,Li,Course 1,Teacher 3
2598 ,Yu,Yu,Yu,Course 1,Teacher 3
2598 ,Zong,Zong,Zong,Course 1,Teacher 3
2598 ,Song,Song,Song,Course 1,Teacher 3
2599 ,Chen,Chen,Chen,Course 1,Teacher 3
2599 ,Yang,Yang,Yang,Course 1,Teacher 3
2600 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
2600 ,Li,Li,Li,Course 1,Teacher 3
2601 ,Yu,Yu,Yu,Course 1,Teacher 3
2601 ,Zong,Zong,Zong,Course 1,Teacher 3
2601 ,Song,Song,Song,Course 1,Teacher 2
2602 ,Chen,Chen,Chen,Course 1,Teacher 2
2602 ,Yang,Yang,Yang,Course 1,Teacher 2
2603 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2603 ,Li,Li,Li,Course 1,Teacher 2
2604 ,Yang,Yang,Yang,Course 1,Teacher 2
2604 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2605 ,Li,Li,Li,Course 1,Teacher 2
2605 ,Yu,Yu,Yu,Course 1,Teacher 2
2605 ,Zong,Zong,Zong,Course 1,Teacher 2
2606 ,Yu,Yu,Yu,Course 1,Teacher 2
2606 ,Zong,Zong,Zong,Course 1,Teacher 2
2607 ,Song,Song,Song,Course 1,Teacher 2
2607 ,Chen,Chen,Chen,Course 1,Teacher 2
2608 ,Yang,Yang,Yang,Course 1,Teacher 2
2608 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2608 ,Li,Li,Li,Course 1,Teacher 2
2609 ,Yu,Yu,Yu,Course 1,Teacher 2
2609 ,Zong,Zong,Zong,Course 1,Teacher 2
2610 ,Song,Song,Song,Course 1,Teacher 2
2610 ,Chen,Chen,Chen,Course 1,Teacher 2
2611 ,Yang,Yang,Yang,Course 1,Teacher 2
2611 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
2611 ,Li,Li,Li,Course 1,Teacher 2
2612 ,Yang,Yang,Yang,Course 1,Teacher 4
2612 ,Zhang,Zhang,Zhang,Course 1,Teacher 4
2613 ,Li,Li,Li,Course 1,Teacher 4
2613 ,Yu,Yu,Yu,Course 1,Teacher 4
2614 ,Zong,Zong,Zong,Course 1,Teacher 4
2614 ,Song,Song,Song,Course 1,Teacher 4
2614 ,Chen,Chen,Chen,Course 1,Teacher 4
2615 ,Yang,Yang,Yang,Course 1,Teacher 4
2615 ,Zhang,Zhang,Zhang,Course 1,Teacher 4
2616 ,Li,Li,Li,Course 1,Teacher 4
2616 ,Yu,Yu,Yu,Course 1,Teacher 4
2617 ,Zong,Zong,Zong,Course 1,Teacher 4
2617 ,Song,Song,Song,Course 1,Teacher 4
2617 ,Chen,Chen,Chen,Course 1,Teacher 4
2618 ,Yang,Yang,Yang,Course 1,Teacher 4
2618 ,Zhang,Zhang,Zhang,Course 1,Teacher 4
2619 ,Li,Li,Li,Course 1,Teacher 4
2619 ,Yang,Yang,Yang,Course 1,Teacher 4
2620 ,Zhang,Zhang,Zhang,Course 1,Teacher 4
2620 ,Li,Li,Li,Course 1,Teacher 4
2621 ,Yu,Yu,Yu,Course 1,Teacher 4
2621 ,Zong,Zong,Zong,Course 1,Teacher 5
2621 ,Song,Song,Song,Course 1,Teacher 5
2622 ,Chen,Chen,Chen,Course 1,Teacher 5
2622 ,Yang,Yang,Yang,Course 1,Teacher 5
2623 ,Zhang,Zhang,Zhang,Course 1,Teacher 5
2623 ,Li,Li,Li,Course 1,Teacher 5
2624 ,Yu,Yu,Yu,Course 1,Teacher 5
2624 ,Zong,Zong,Zong,Course 1,Teacher 5
2624 ,Song,Song,Song,Course 1,Teacher 5
2625 ,Chen,Chen,Chen,Course 1,Teacher 5
2625 ,Yang,Yang,Yang,Course 1,Teacher 5
2626 ,Zhang,Zhang,Zhang,Course 1,Teacher 5
2626 ,Li,Li,Li,Course 1,Teacher 5
2627 ,Yang,Yang,Yang,Course 1,Teacher 5
2627 ,Zhang,Zhang,Zhang,Course 1,Teacher 5
2627 ,Li,Li,Li,Course 1,Teacher 5
2628 ,Yu,Yu,Yu,Course 1,Teacher 5
2628 ,Zong,Zong,Zong,Course 1,Teacher 5
2629 ,Yu,Yu,Yu,Course 1,Teacher 5
2629 ,Zong,Zong,Zong,Course 1,Teacher 5
2630 ,Song,Song,Song,Course 1,Teacher 5
2630 ,Chen,Chen,Chen,Course 1,Teacher 5
2630 ,Yang,Yang,Yang,Course 1,Teacher 5
2631 ,Zhang,Zhang,Zhang,Course 1,Teacher 5
2631 ,Li,Li,Li,Course 1,Teacher 5
2632 ,Yu,Yu,Yu,Course 1,Teacher 5
2632 ,Zong,Zong,Zong,Course 1,Teacher 5
2633 ,Song,Song,Song,Course 1,Teacher 6
2633 ,Chen,Chen,Chen,Course 1,Teacher 6
2633 ,Yang,Yang,Yang,Course 1,Teacher 6
2634 ,Zhang,Zhang,Zhang,Course 1,Teacher 6
2634 ,Li,Li,Li,Course 1,Teacher 6
2635 ,Yang,Yang,Yang,Course 1,Teacher 6
2635 ,Zhang,Zhang,Zhang,Course 1,Teacher 6
2636 ,Li,Li,Li,Course 1,Teacher 6
2636 ,Yu,Yu,Yu,Course 1,Teacher 6
2637 ,Zong,Zong,Zong,Course 1,Teacher 6
2637 ,Song,Song,Song,Course 1,Teacher 6
2637 ,Chen,Chen,Chen,Course 1,Teacher 6
2638 ,Yang,Yang,Yang,Course 1,Teacher 6
2638 ,Zhang,Zhang,Zhang,Course 1,Teacher 6
2639 ,Li,Li,Li,Course 1,Teacher 6
2639 ,Yu,Yu,Yu,Course 1,Teacher 6
2640 ,Zong,Zong,Zong,Course 1,Teacher 6
2640 ,Song,Song,Song,Course 1,Teacher 6
2640 ,Chen,Chen,Chen,Course 1,Teacher 6
2641 ,Yang,Yang,Yang,Course 1,Teacher 6
2641 ,Zhang,Zhang,Zhang,Course 1,Teacher 6
2642 ,Li,Li,Li,Course 1,Teacher 6
2642 ,Yang,Yang,Yang,Course 1,Teacher 6
2643 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2643 ,Li,Li,Li,Course 2,Teacher 7
2643 ,Yu,Yu,Yu,Course 2,Teacher 7
2644 ,Zong,Zong,Zong,Course 2,Teacher 7
2644 ,Song,Song,Song,Course 2,Teacher 7
2645 ,Chen,Chen,Chen,Course 2,Teacher 7
2645 ,Yang,Yang,Yang,Course 2,Teacher 7
2646 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2646 ,Li,Li,Li,Course 2,Teacher 7
2646 ,Yu,Yu,Yu,Course 2,Teacher 7
2647 ,Zong,Zong,Zong,Course 2,Teacher 7
2647 ,Song,Song,Song,Course 2,Teacher 7
2648 ,Chen,Chen,Chen,Course 2,Teacher 7
2648 ,Yang,Yang,Yang,Course 2,Teacher 7
2649 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2649 ,Li,Li,Li,Course 2,Teacher 7
2649 ,Yang,Yang,Yang,Course 2,Teacher 7
2650 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2650 ,Li,Li,Li,Course 2,Teacher 7
2651 ,Yu,Yu,Yu,Course 2,Teacher 7
2651 ,Zong,Zong,Zong,Course 2,Teacher 7
2652 ,Yu,Yu,Yu,Course 2,Teacher 7
2652 ,Zong,Zong,Zong,Course 2,Teacher 7
2653 ,Song,Song,Song,Course 2,Teacher 7
2653 ,Chen,Chen,Chen,Course 2,Teacher 7
2653 ,Yang,Yang,Yang,Course 2,Teacher 7
2654 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2654 ,Li,Li,Li,Course 2,Teacher 7
2655 ,Yu,Yu,Yu,Course 2,Teacher 7
2655 ,Zong,Zong,Zong,Course 2,Teacher 7
2656 ,Song,Song,Song,Course 2,Teacher 7
2656 ,Chen,Chen,Chen,Course 2,Teacher 7
2656 ,Yang,Yang,Yang,Course 2,Teacher 7
2657 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2657 ,Li,Li,Li,Course 2,Teacher 7
2658 ,Yu,Yu,Yu,Course 2,Teacher 7
2658 ,Zong,Zong,Zong,Course 2,Teacher 7
2659 ,Song,Song,Song,Course 2,Teacher 7
2659 ,Chen,Chen,Chen,Course 2,Teacher 7
2659 ,Yang,Yang,Yang,Course 2,Teacher 7
2660 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2660 ,Li,Li,Li,Course 2,Teacher 7
2661 ,Yang,Yang,Yang,Course 2,Teacher 7
2661 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2662 ,Li,Li,Li,Course 2,Teacher 7
2662 ,Yu,Yu,Yu,Course 2,Teacher 7
2662 ,Zong,Zong,Zong,Course 2,Teacher 7
2663 ,Song,Song,Song,Course 2,Teacher 7
2663 ,Chen,Chen,Chen,Course 2,Teacher 7
2664 ,Yang,Yang,Yang,Course 2,Teacher 7
2664 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2665 ,Li,Li,Li,Course 2,Teacher 7
2665 ,Yu,Yu,Yu,Course 2,Teacher 7
2666 ,Zong,Zong,Zong,Course 2,Teacher 7
2666 ,Song,Song,Song,Course 2,Teacher 7
2666 ,Chen,Chen,Chen,Course 2,Teacher 7
2667 ,Yang,Yang,Yang,Course 2,Teacher 7
2667 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2668 ,Li,Li,Li,Course 2,Teacher 7
2668 ,Yang,Yang,Yang,Course 2,Teacher 7
2669 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
2669 ,Li,Li,Li,Course 2,Teacher 7
2669 ,Yu,Yu,Yu,Course 2,Teacher 7
2670 ,Zong,Zong,Zong,Course 2,Teacher 7
2670 ,Song,Song,Song,Course 2,Teacher 7
2671 ,Chen,Chen,Chen,Course 2,Teacher 7
2671 ,Yang,Yang,Yang,Course 2,Teacher 7
